OrderID,OrderDate,PropertyID,ProductID,ProductCategory,ProductName,Quantity,ProductPriceGBP,OrderTotalGBP
532,2015-03-22 00:00:00.000,3,33,Furnishings,Towel Rack,3,10,30
546,2015-03-24 00:00:00.000,9,47,Furnishings,Swivel Chair,3,75,225
565,2015-03-27 00:00:00.000,3,52,Furnishings,Ironing Board,3,18,54
571,2015-03-28 00:00:00.000,8,36,Furnishings,Armoire,3,115,345
577,2015-03-29 00:00:00.000,7,49,Furnishings,Large Vase,3,27,81
601,2015-04-01 00:00:00.000,3,56,Furnishings,Telephone,3,38,114
606,2015-04-02 00:00:00.000,3,49,Furnishings,Large Vase,3,27,81
622,2015-04-04 00:00:00.000,8,42,Furnishings,Reading Chair,3,70,210
623,2015-04-04 00:00:00.000,10,34,Furnishings,Shower Curtain,3,5,15
642,2015-04-07 00:00:00.000,2,50,Furnishings,Small Vase,3,33,99
648,2015-04-08 00:00:00.000,10,38,Furnishings,Bed (Double),3,250,750
679,2015-04-13 00:00:00.000,4,40,Furnishings,Coffee Maker,3,119,357
706,2015-04-17 00:00:00.000,5,39,Furnishings,Alarm Clock,3,45,135
715,2015-04-18 00:00:00.000,9,56,Furnishings,Telephone,3,38,114
717,2015-04-19 00:00:00.000,2,52,Furnishings,Ironing Board,3,18,54
734,2015-04-21 00:00:00.000,10,52,Furnishings,Ironing Board,3,18,54
738,2015-04-22 00:00:00.000,8,35,Furnishings,Tissue Box,3,25,75
743,2015-04-22 00:00:00.000,6,36,Furnishings,Armoire,3,115,345
757,2015-04-24 00:00:00.000,8,55,Furnishings,Television,3,200,600
774,2015-04-27 00:00:00.000,1,37,Furnishings,Bed (King),3,300,900
784,2015-04-29 00:00:00.000,2,53,Furnishings,Iron,3,20,60
790,2015-04-29 00:00:00.000,7,50,Furnishings,Small Vase,3,33,99
793,2015-04-29 00:00:00.000,6,48,Furnishings,Side Table,3,40,120
809,2015-05-03 00:00:00.000,6,56,Furnishings,Telephone,3,38,114
817,2015-05-03 00:00:00.000,9,50,Furnishings,Small Vase,3,33,99
820,2015-05-04 00:00:00.000,4,44,Furnishings,Floor Lamp,3,55,165
862,2015-05-10 00:00:00.000,7,57,Furnishings,Wireless Router,3,70,210
867,2015-05-11 00:00:00.000,9,54,Furnishings,Chest of Drawers,3,150,450
897,2015-05-14 00:00:00.000,4,44,Furnishings,Floor Lamp,3,55,165
898,2015-05-15 00:00:00.000,4,33,Furnishings,Towel Rack,3,10,30
904,2015-05-16 00:00:00.000,1,55,Furnishings,Television,3,200,600
921,2015-05-19 00:00:00.000,10,36,Furnishings,Armoire,3,115,345
929,2015-05-20 00:00:00.000,7,44,Furnishings,Floor Lamp,3,55,165
931,2015-05-20 00:00:00.000,1,45,Furnishings,Computer Desk,3,102,306
938,2015-05-22 00:00:00.000,3,47,Furnishings,Swivel Chair,3,75,225
946,2015-05-23 00:00:00.000,9,55,Furnishings,Television,3,200,600
956,2015-05-24 00:00:00.000,3,42,Furnishings,Reading Chair,3,70,210
963,2015-05-25 00:00:00.000,6,47,Furnishings,Swivel Chair,3,75,225
971,2015-05-26 00:00:00.000,10,53,Furnishings,Iron,3,20,60
991,2015-05-29 00:00:00.000,8,46,Furnishings,Safe,3,115,345
995,2015-05-30 00:00:00.000,6,37,Furnishings,Bed (King),3,300,900
1002,2015-05-30 00:00:00.000,8,45,Furnishings,Computer Desk,3,102,306
1023,2015-06-02 00:00:00.000,1,49,Furnishings,Large Vase,3,27,81
1029,2015-06-02 00:00:00.000,2,39,Furnishings,Alarm Clock,3,45,135
1067,2015-06-09 00:00:00.000,10,36,Furnishings,Armoire,3,115,345
1072,2015-06-09 00:00:00.000,4,48,Furnishings,Side Table,3,40,120
1078,2015-06-10 00:00:00.000,6,37,Furnishings,Bed (King),3,300,900
1089,2015-06-12 00:00:00.000,6,33,Furnishings,Towel Rack,3,10,30
1102,2015-06-14 00:00:00.000,7,39,Furnishings,Alarm Clock,3,45,135
1112,2015-06-16 00:00:00.000,10,54,Furnishings,Chest of Drawers,3,150,450
1139,2015-06-19 00:00:00.000,5,35,Furnishings,Tissue Box,3,25,75
1145,2015-06-20 00:00:00.000,4,34,Furnishings,Shower Curtain,3,5,15
1162,2015-06-22 00:00:00.000,1,43,Furnishings,Table Lamp,3,38,114
1163,2015-06-22 00:00:00.000,7,33,Furnishings,Towel Rack,3,10,30
1164,2015-06-23 00:00:00.000,6,50,Furnishings,Small Vase,3,33,99
1165,2015-06-23 00:00:00.000,1,49,Furnishings,Large Vase,3,27,81
1177,2015-06-25 00:00:00.000,7,47,Furnishings,Swivel Chair,3,75,225
1190,2015-06-26 00:00:00.000,1,53,Furnishings,Iron,3,20,60
1198,2015-06-28 00:00:00.000,5,57,Furnishings,Wireless Router,3,70,210
1202,2015-06-28 00:00:00.000,1,42,Furnishings,Reading Chair,3,70,210
1212,2015-06-30 00:00:00.000,2,49,Furnishings,Large Vase,3,27,81
1213,2015-06-30 00:00:00.000,5,46,Furnishings,Safe,3,115,345
1216,2015-06-30 00:00:00.000,9,46,Furnishings,Safe,3,115,345
1218,2015-06-30 00:00:00.000,6,44,Furnishings,Floor Lamp,3,55,165
1219,2015-06-30 00:00:00.000,10,49,Furnishings,Large Vase,3,27,81
1228,2015-07-02 00:00:00.000,10,55,Furnishings,Television,3,200,600
1240,2015-07-04 00:00:00.000,10,57,Furnishings,Wireless Router,3,70,210
1265,2015-07-08 00:00:00.000,3,44,Furnishings,Floor Lamp,3,55,165
1281,2015-07-10 00:00:00.000,3,57,Furnishings,Wireless Router,3,70,210
1289,2015-07-11 00:00:00.000,7,46,Furnishings,Safe,3,115,345
1315,2015-07-14 00:00:00.000,4,44,Furnishings,Floor Lamp,3,55,165
1331,2015-07-17 00:00:00.000,1,40,Furnishings,Coffee Maker,3,119,357
1345,2015-07-19 00:00:00.000,9,48,Furnishings,Side Table,3,40,120
1348,2015-07-19 00:00:00.000,1,34,Furnishings,Shower Curtain,3,5,15
1363,2015-07-22 00:00:00.000,9,49,Furnishings,Large Vase,3,27,81
1379,2015-07-23 00:00:00.000,10,44,Furnishings,Floor Lamp,3,55,165
1388,2015-07-25 00:00:00.000,3,57,Furnishings,Wireless Router,3,70,210
1400,2015-07-26 00:00:00.000,9,47,Furnishings,Swivel Chair,3,75,225
1402,2015-07-27 00:00:00.000,10,40,Furnishings,Coffee Maker,3,119,357
1408,2015-07-27 00:00:00.000,3,42,Furnishings,Reading Chair,3,70,210
1423,2015-07-30 00:00:00.000,1,49,Furnishings,Large Vase,3,27,81
1469,2015-08-07 00:00:00.000,7,49,Furnishings,Large Vase,3,27,81
1477,2015-08-08 00:00:00.000,3,54,Furnishings,Chest of Drawers,3,150,450
1479,2015-08-09 00:00:00.000,8,45,Furnishings,Computer Desk,3,102,306
1491,2015-08-11 00:00:00.000,9,49,Furnishings,Large Vase,3,27,81
1505,2015-08-12 00:00:00.000,6,38,Furnishings,Bed (Double),3,250,750
1512,2015-08-13 00:00:00.000,6,50,Furnishings,Small Vase,3,33,99
1515,2015-08-13 00:00:00.000,7,40,Furnishings,Coffee Maker,3,119,357
1518,2015-08-13 00:00:00.000,7,53,Furnishings,Iron,3,20,60
1531,2015-08-15 00:00:00.000,10,52,Furnishings,Ironing Board,3,18,54
1548,2015-08-16 00:00:00.000,1,38,Furnishings,Bed (Double),3,250,750
1554,2015-08-17 00:00:00.000,2,52,Furnishings,Ironing Board,3,18,54
1576,2015-08-20 00:00:00.000,4,45,Furnishings,Computer Desk,3,102,306
1592,2015-08-21 00:00:00.000,8,50,Furnishings,Small Vase,3,33,99
1595,2015-08-22 00:00:00.000,9,42,Furnishings,Reading Chair,3,70,210
1597,2015-08-22 00:00:00.000,6,44,Furnishings,Floor Lamp,3,55,165
1617,2015-08-24 00:00:00.000,6,53,Furnishings,Iron,3,20,60
1627,2015-08-25 00:00:00.000,3,45,Furnishings,Computer Desk,3,102,306
1631,2015-08-26 00:00:00.000,2,42,Furnishings,Reading Chair,3,70,210
1637,2015-08-27 00:00:00.000,4,55,Furnishings,Television,3,200,600
1654,2015-08-30 00:00:00.000,8,34,Furnishings,Shower Curtain,3,5,15
1676,2015-09-02 00:00:00.000,10,46,Furnishings,Safe,3,115,345
1722,2015-09-09 00:00:00.000,4,56,Furnishings,Telephone,3,38,114
1723,2015-09-09 00:00:00.000,1,37,Furnishings,Bed (King),3,300,900
1737,2015-09-12 00:00:00.000,4,34,Furnishings,Shower Curtain,3,5,15
1743,2015-09-13 00:00:00.000,5,45,Furnishings,Computer Desk,3,102,306
1754,2015-09-15 00:00:00.000,5,45,Furnishings,Computer Desk,3,102,306
1757,2015-09-15 00:00:00.000,10,33,Furnishings,Towel Rack,3,10,30
1759,2015-09-16 00:00:00.000,5,53,Furnishings,Iron,3,20,60
1764,2015-09-16 00:00:00.000,6,40,Furnishings,Coffee Maker,3,119,357
1772,2015-09-18 00:00:00.000,6,49,Furnishings,Large Vase,3,27,81
1774,2015-09-18 00:00:00.000,5,37,Furnishings,Bed (King),3,300,900
1775,2015-09-18 00:00:00.000,8,48,Furnishings,Side Table,3,40,120
1795,2015-09-21 00:00:00.000,5,57,Furnishings,Wireless Router,3,70,210
1803,2015-09-23 00:00:00.000,3,48,Furnishings,Side Table,3,40,120
1811,2015-09-24 00:00:00.000,5,55,Furnishings,Television,3,200,600
1830,2015-09-27 00:00:00.000,8,42,Furnishings,Reading Chair,3,70,210
1840,2015-09-28 00:00:00.000,7,52,Furnishings,Ironing Board,3,18,54
1858,2015-10-01 00:00:00.000,8,49,Furnishings,Large Vase,3,27,81
1883,2015-10-04 00:00:00.000,1,35,Furnishings,Tissue Box,3,25,75
1894,2015-10-06 00:00:00.000,8,35,Furnishings,Tissue Box,3,25,75
1909,2015-10-08 00:00:00.000,8,45,Furnishings,Computer Desk,3,102,306
1914,2015-10-08 00:00:00.000,1,49,Furnishings,Large Vase,3,27,81
1923,2015-10-09 00:00:00.000,3,54,Furnishings,Chest of Drawers,3,150,450
1928,2015-10-10 00:00:00.000,9,35,Furnishings,Tissue Box,3,25,75
1933,2015-10-11 00:00:00.000,1,48,Furnishings,Side Table,3,40,120
1937,2015-10-11 00:00:00.000,5,50,Furnishings,Small Vase,3,33,99
1941,2015-10-12 00:00:00.000,4,44,Furnishings,Floor Lamp,3,55,165
1943,2015-10-12 00:00:00.000,4,56,Furnishings,Telephone,3,38,114
1945,2015-10-12 00:00:00.000,4,49,Furnishings,Large Vase,3,27,81
1952,2015-10-13 00:00:00.000,5,48,Furnishings,Side Table,3,40,120
1953,2015-10-13 00:00:00.000,5,39,Furnishings,Alarm Clock,3,45,135
1963,2015-10-14 00:00:00.000,2,53,Furnishings,Iron,3,20,60
1979,2015-10-16 00:00:00.000,4,38,Furnishings,Bed (Double),3,250,750
1980,2015-10-17 00:00:00.000,2,37,Furnishings,Bed (King),3,300,900
1984,2015-10-17 00:00:00.000,4,49,Furnishings,Large Vase,3,27,81
1989,2015-10-17 00:00:00.000,6,42,Furnishings,Reading Chair,3,70,210
2019,2015-10-23 00:00:00.000,3,57,Furnishings,Wireless Router,3,70,210
2028,2015-10-25 00:00:00.000,5,48,Furnishings,Side Table,3,40,120
2045,2015-10-28 00:00:00.000,6,36,Furnishings,Armoire,3,115,345
2049,2015-10-28 00:00:00.000,9,48,Furnishings,Side Table,3,40,120
2068,2015-10-31 00:00:00.000,2,52,Furnishings,Ironing Board,3,18,54
2072,2015-10-31 00:00:00.000,5,42,Furnishings,Reading Chair,3,70,210
2075,2015-11-01 00:00:00.000,1,56,Furnishings,Telephone,3,38,114
2090,2015-11-03 00:00:00.000,7,46,Furnishings,Safe,3,115,345
2093,2015-11-03 00:00:00.000,2,37,Furnishings,Bed (King),3,300,900
2102,2015-11-05 00:00:00.000,2,43,Furnishings,Table Lamp,3,38,114
2154,2015-11-12 00:00:00.000,6,37,Furnishings,Bed (King),3,300,900
2167,2015-11-14 00:00:00.000,7,47,Furnishings,Swivel Chair,3,75,225
2171,2015-11-15 00:00:00.000,9,46,Furnishings,Safe,3,115,345
2173,2015-11-15 00:00:00.000,10,57,Furnishings,Wireless Router,3,70,210
2176,2015-11-15 00:00:00.000,6,35,Furnishings,Tissue Box,3,25,75
2178,2015-11-15 00:00:00.000,4,48,Furnishings,Side Table,3,40,120
2187,2015-11-17 00:00:00.000,6,54,Furnishings,Chest of Drawers,3,150,450
2192,2015-11-17 00:00:00.000,10,42,Furnishings,Reading Chair,3,70,210
2210,2015-11-19 00:00:00.000,9,48,Furnishings,Side Table,3,40,120
2218,2015-11-20 00:00:00.000,3,49,Furnishings,Large Vase,3,27,81
2235,2015-11-22 00:00:00.000,8,53,Furnishings,Iron,3,20,60
2251,2015-11-24 00:00:00.000,4,54,Furnishings,Chest of Drawers,3,150,450
2260,2015-11-25 00:00:00.000,3,56,Furnishings,Telephone,3,38,114
2268,2015-11-27 00:00:00.000,8,37,Furnishings,Bed (King),3,300,900
2281,2015-11-29 00:00:00.000,5,56,Furnishings,Telephone,3,38,114
2287,2015-11-30 00:00:00.000,2,36,Furnishings,Armoire,3,115,345
2299,2015-12-01 00:00:00.000,3,54,Furnishings,Chest of Drawers,3,150,450
2306,2015-12-02 00:00:00.000,4,55,Furnishings,Television,3,200,600
2307,2015-12-03 00:00:00.000,4,38,Furnishings,Bed (Double),3,250,750
2315,2015-12-04 00:00:00.000,10,54,Furnishings,Chest of Drawers,3,150,450
2320,2015-12-04 00:00:00.000,7,38,Furnishings,Bed (Double),3,250,750
2361,2015-12-10 00:00:00.000,10,47,Furnishings,Swivel Chair,3,75,225
2363,2015-12-11 00:00:00.000,5,47,Furnishings,Swivel Chair,3,75,225
2378,2015-12-13 00:00:00.000,6,47,Furnishings,Swivel Chair,3,75,225
2399,2015-12-17 00:00:00.000,4,45,Furnishings,Computer Desk,3,102,306
2433,2015-12-22 00:00:00.000,8,54,Furnishings,Chest of Drawers,3,150,450
2435,2015-12-22 00:00:00.000,10,43,Furnishings,Table Lamp,3,38,114
2444,2015-12-23 00:00:00.000,7,49,Furnishings,Large Vase,3,27,81
2445,2015-12-24 00:00:00.000,4,54,Furnishings,Chest of Drawers,3,150,450
2446,2015-12-24 00:00:00.000,1,45,Furnishings,Computer Desk,3,102,306
2494,2016-01-01 00:00:00.000,7,35,Furnishings,Tissue Box,3,25,75
2515,2016-01-04 00:00:00.000,5,40,Furnishings,Coffee Maker,3,119,357
2521,2016-01-05 00:00:00.000,2,50,Furnishings,Small Vase,3,33,99
2527,2016-01-05 00:00:00.000,10,48,Furnishings,Side Table,3,40,120
2533,2016-01-06 00:00:00.000,9,56,Furnishings,Telephone,3,38,114
2548,2016-01-09 00:00:00.000,8,55,Furnishings,Television,3,200,600
2564,2016-01-12 00:00:00.000,9,48,Furnishings,Side Table,3,40,120
2584,2016-01-14 00:00:00.000,8,47,Furnishings,Swivel Chair,3,75,225
2587,2016-01-14 00:00:00.000,5,33,Furnishings,Towel Rack,3,10,30
2595,2016-01-16 00:00:00.000,9,50,Furnishings,Small Vase,3,33,99
2597,2016-01-16 00:00:00.000,4,46,Furnishings,Safe,3,115,345
2605,2016-01-17 00:00:00.000,10,39,Furnishings,Alarm Clock,3,45,135
2611,2016-01-18 00:00:00.000,1,35,Furnishings,Tissue Box,3,25,75
2612,2016-01-18 00:00:00.000,1,57,Furnishings,Wireless Router,3,70,210
2624,2016-01-19 00:00:00.000,8,36,Furnishings,Armoire,3,115,345
2640,2016-01-21 00:00:00.000,2,44,Furnishings,Floor Lamp,3,55,165
2661,2016-01-23 00:00:00.000,1,48,Furnishings,Side Table,3,40,120
2665,2016-01-23 00:00:00.000,5,33,Furnishings,Towel Rack,3,10,30
2668,2016-01-24 00:00:00.000,10,37,Furnishings,Bed (King),3,300,900
2688,2016-01-27 00:00:00.000,5,36,Furnishings,Armoire,3,115,345
2699,2016-01-28 00:00:00.000,3,34,Furnishings,Shower Curtain,3,5,15
2714,2016-01-30 00:00:00.000,4,34,Furnishings,Shower Curtain,3,5,15
2743,2016-02-04 00:00:00.000,6,37,Furnishings,Bed (King),3,300,900
2755,2016-02-05 00:00:00.000,4,37,Furnishings,Bed (King),3,300,900
2781,2016-02-10 00:00:00.000,7,34,Furnishings,Shower Curtain,3,5,15
2792,2016-02-12 00:00:00.000,9,39,Furnishings,Alarm Clock,3,45,135
2793,2016-02-12 00:00:00.000,3,52,Furnishings,Ironing Board,3,18,54
2806,2016-02-14 00:00:00.000,3,40,Furnishings,Coffee Maker,3,119,357
2809,2016-02-14 00:00:00.000,10,53,Furnishings,Iron,3,20,60
2812,2016-02-15 00:00:00.000,6,44,Furnishings,Floor Lamp,3,55,165
2827,2016-02-18 00:00:00.000,6,35,Furnishings,Tissue Box,3,25,75
2847,2016-02-21 00:00:00.000,6,38,Furnishings,Bed (Double),3,250,750
2859,2016-02-23 00:00:00.000,7,42,Furnishings,Reading Chair,3,70,210
2887,2016-02-27 00:00:00.000,3,44,Furnishings,Floor Lamp,3,55,165
2914,2016-03-01 00:00:00.000,1,54,Furnishings,Chest of Drawers,3,150,450
2923,2016-03-02 00:00:00.000,6,44,Furnishings,Floor Lamp,3,55,165
2932,2016-03-03 00:00:00.000,6,46,Furnishings,Safe,3,115,345
2949,2016-03-06 00:00:00.000,9,40,Furnishings,Coffee Maker,3,119,357
2985,2016-03-10 00:00:00.000,6,48,Furnishings,Side Table,3,40,120
2999,2016-03-12 00:00:00.000,3,35,Furnishings,Tissue Box,3,25,75
3026,2016-03-14 00:00:00.000,7,45,Furnishings,Computer Desk,3,102,306
3037,2016-03-16 00:00:00.000,5,35,Furnishings,Tissue Box,3,25,75
3042,2016-03-17 00:00:00.000,1,36,Furnishings,Armoire,3,115,345
3082,2016-03-23 00:00:00.000,5,39,Furnishings,Alarm Clock,3,45,135
3087,2016-03-24 00:00:00.000,10,48,Furnishings,Side Table,3,40,120
3098,2016-03-25 00:00:00.000,8,42,Furnishings,Reading Chair,3,70,210
3099,2016-03-25 00:00:00.000,6,35,Furnishings,Tissue Box,3,25,75
3104,2016-03-26 00:00:00.000,3,56,Furnishings,Telephone,3,38,114
3211,2016-04-10 00:00:00.000,3,43,Furnishings,Table Lamp,3,38,114
3216,2016-04-11 00:00:00.000,6,57,Furnishings,Wireless Router,3,70,210
3223,2016-04-12 00:00:00.000,3,39,Furnishings,Alarm Clock,3,45,135
3231,2016-04-13 00:00:00.000,3,39,Furnishings,Alarm Clock,3,45,135
3246,2016-04-15 00:00:00.000,9,38,Furnishings,Bed (Double),3,250,750
3264,2016-04-16 00:00:00.000,6,43,Furnishings,Table Lamp,3,38,114
3268,2016-04-17 00:00:00.000,1,57,Furnishings,Wireless Router,3,70,210
3270,2016-04-17 00:00:00.000,7,43,Furnishings,Table Lamp,3,38,114
3275,2016-04-18 00:00:00.000,7,55,Furnishings,Television,3,200,600
3304,2016-04-21 00:00:00.000,9,52,Furnishings,Ironing Board,3,18,54
3328,2016-04-25 00:00:00.000,9,54,Furnishings,Chest of Drawers,3,150,450
3330,2016-04-25 00:00:00.000,10,56,Furnishings,Telephone,3,38,114
3333,2016-04-26 00:00:00.000,4,42,Furnishings,Reading Chair,3,70,210
3334,2016-04-26 00:00:00.000,10,40,Furnishings,Coffee Maker,3,119,357
3342,2016-04-27 00:00:00.000,6,34,Furnishings,Shower Curtain,3,5,15
3343,2016-04-27 00:00:00.000,10,54,Furnishings,Chest of Drawers,3,150,450
3357,2016-04-29 00:00:00.000,2,49,Furnishings,Large Vase,3,27,81
3365,2016-04-30 00:00:00.000,3,50,Furnishings,Small Vase,3,33,99
3366,2016-04-30 00:00:00.000,5,36,Furnishings,Armoire,3,115,345
3381,2016-05-02 00:00:00.000,2,52,Furnishings,Ironing Board,3,18,54
3392,2016-05-04 00:00:00.000,5,50,Furnishings,Small Vase,3,33,99
3401,2016-05-06 00:00:00.000,4,45,Furnishings,Computer Desk,3,102,306
3403,2016-05-06 00:00:00.000,6,43,Furnishings,Table Lamp,3,38,114
3417,2016-05-08 00:00:00.000,7,42,Furnishings,Reading Chair,3,70,210
3418,2016-05-08 00:00:00.000,5,55,Furnishings,Television,3,200,600
3431,2016-05-09 00:00:00.000,2,33,Furnishings,Towel Rack,3,10,30
3434,2016-05-09 00:00:00.000,1,39,Furnishings,Alarm Clock,3,45,135
3441,2016-05-10 00:00:00.000,10,36,Furnishings,Armoire,3,115,345
3443,2016-05-10 00:00:00.000,2,42,Furnishings,Reading Chair,3,70,210
3445,2016-05-11 00:00:00.000,5,38,Furnishings,Bed (Double),3,250,750
3500,2016-05-18 00:00:00.000,2,38,Furnishings,Bed (Double),3,250,750
3537,2016-05-23 00:00:00.000,5,33,Furnishings,Towel Rack,3,10,30
3559,2016-05-26 00:00:00.000,4,50,Furnishings,Small Vase,3,33,99
3569,2016-05-27 00:00:00.000,9,47,Furnishings,Swivel Chair,3,75,225
3586,2016-05-30 00:00:00.000,7,42,Furnishings,Reading Chair,3,70,210
3588,2016-05-30 00:00:00.000,5,55,Furnishings,Television,3,200,600
3592,2016-05-31 00:00:00.000,1,47,Furnishings,Swivel Chair,3,75,225
3597,2016-05-31 00:00:00.000,3,38,Furnishings,Bed (Double),3,250,750
3603,2016-06-01 00:00:00.000,10,33,Furnishings,Towel Rack,3,10,30
3607,2016-06-01 00:00:00.000,5,33,Furnishings,Towel Rack,3,10,30
3611,2016-06-01 00:00:00.000,3,50,Furnishings,Small Vase,3,33,99
3633,2016-06-05 00:00:00.000,8,54,Furnishings,Chest of Drawers,3,150,450
3639,2016-06-05 00:00:00.000,2,57,Furnishings,Wireless Router,3,70,210
3647,2016-06-06 00:00:00.000,2,44,Furnishings,Floor Lamp,3,55,165
3659,2016-06-08 00:00:00.000,10,52,Furnishings,Ironing Board,3,18,54
3670,2016-06-10 00:00:00.000,3,47,Furnishings,Swivel Chair,3,75,225
3679,2016-06-11 00:00:00.000,8,38,Furnishings,Bed (Double),3,250,750
3689,2016-06-12 00:00:00.000,5,50,Furnishings,Small Vase,3,33,99
3696,2016-06-13 00:00:00.000,1,35,Furnishings,Tissue Box,3,25,75
3724,2016-06-18 00:00:00.000,2,48,Furnishings,Side Table,3,40,120
3741,2016-06-21 00:00:00.000,4,34,Furnishings,Shower Curtain,3,5,15
3749,2016-06-21 00:00:00.000,3,49,Furnishings,Large Vase,3,27,81
3750,2016-06-21 00:00:00.000,6,47,Furnishings,Swivel Chair,3,75,225
3785,2016-06-25 00:00:00.000,7,44,Furnishings,Floor Lamp,3,55,165
3820,2016-06-30 00:00:00.000,5,55,Furnishings,Television,3,200,600
3859,2016-07-06 00:00:00.000,8,38,Furnishings,Bed (Double),3,250,750
3860,2016-07-06 00:00:00.000,3,34,Furnishings,Shower Curtain,3,5,15
3865,2016-07-08 00:00:00.000,3,49,Furnishings,Large Vase,3,27,81
3868,2016-07-08 00:00:00.000,9,45,Furnishings,Computer Desk,3,102,306
3907,2016-07-16 00:00:00.000,5,57,Furnishings,Wireless Router,3,70,210
3920,2016-07-17 00:00:00.000,8,37,Furnishings,Bed (King),3,300,900
3930,2016-07-18 00:00:00.000,4,48,Furnishings,Side Table,3,40,120
3944,2016-07-20 00:00:00.000,6,33,Furnishings,Towel Rack,3,10,30
3960,2016-07-22 00:00:00.000,4,46,Furnishings,Safe,3,115,345
3968,2016-07-23 00:00:00.000,2,53,Furnishings,Iron,3,20,60
4021,2016-07-29 00:00:00.000,2,52,Furnishings,Ironing Board,3,18,54
4028,2016-07-30 00:00:00.000,6,33,Furnishings,Towel Rack,3,10,30
4038,2016-08-01 00:00:00.000,8,35,Furnishings,Tissue Box,3,25,75
4090,2016-08-11 00:00:00.000,8,57,Furnishings,Wireless Router,3,70,210
4092,2016-08-11 00:00:00.000,9,49,Furnishings,Large Vase,3,27,81
4105,2016-08-13 00:00:00.000,7,36,Furnishings,Armoire,3,115,345
4115,2016-08-15 00:00:00.000,6,49,Furnishings,Large Vase,3,27,81
4123,2016-08-16 00:00:00.000,4,45,Furnishings,Computer Desk,3,102,306
4124,2016-08-16 00:00:00.000,6,47,Furnishings,Swivel Chair,3,75,225
4137,2016-08-18 00:00:00.000,8,43,Furnishings,Table Lamp,3,38,114
4152,2016-08-19 00:00:00.000,8,50,Furnishings,Small Vase,3,33,99
4153,2016-08-20 00:00:00.000,10,44,Furnishings,Floor Lamp,3,55,165
4154,2016-08-20 00:00:00.000,10,44,Furnishings,Floor Lamp,3,55,165
4160,2016-08-20 00:00:00.000,9,43,Furnishings,Table Lamp,3,38,114
4163,2016-08-21 00:00:00.000,4,43,Furnishings,Table Lamp,3,38,114
4172,2016-08-21 00:00:00.000,7,42,Furnishings,Reading Chair,3,70,210
4174,2016-08-22 00:00:00.000,3,44,Furnishings,Floor Lamp,3,55,165
4183,2016-08-23 00:00:00.000,4,35,Furnishings,Tissue Box,3,25,75
4185,2016-08-23 00:00:00.000,1,35,Furnishings,Tissue Box,3,25,75
4196,2016-08-24 00:00:00.000,4,56,Furnishings,Telephone,3,38,114
4200,2016-08-25 00:00:00.000,1,40,Furnishings,Coffee Maker,3,119,357
4251,2016-09-01 00:00:00.000,3,49,Furnishings,Large Vase,3,27,81
4256,2016-09-02 00:00:00.000,10,36,Furnishings,Armoire,3,115,345
4278,2016-09-06 00:00:00.000,8,37,Furnishings,Bed (King),3,300,900
4289,2016-09-08 00:00:00.000,2,56,Furnishings,Telephone,3,38,114
4294,2016-09-08 00:00:00.000,1,55,Furnishings,Television,3,200,600
4296,2016-09-09 00:00:00.000,7,34,Furnishings,Shower Curtain,3,5,15
4308,2016-09-11 00:00:00.000,7,44,Furnishings,Floor Lamp,3,55,165
4319,2016-09-12 00:00:00.000,8,44,Furnishings,Floor Lamp,3,55,165
4348,2016-09-17 00:00:00.000,7,40,Furnishings,Coffee Maker,3,119,357
4369,2016-09-20 00:00:00.000,6,45,Furnishings,Computer Desk,3,102,306
4373,2016-09-20 00:00:00.000,1,34,Furnishings,Shower Curtain,3,5,15
4380,2016-09-22 00:00:00.000,9,39,Furnishings,Alarm Clock,3,45,135
4399,2016-09-24 00:00:00.000,3,45,Furnishings,Computer Desk,3,102,306
4437,2016-10-02 00:00:00.000,1,45,Furnishings,Computer Desk,3,102,306
4501,2016-10-12 00:00:00.000,7,48,Furnishings,Side Table,3,40,120
4520,2016-10-16 00:00:00.000,9,34,Furnishings,Shower Curtain,3,5,15
4535,2016-10-18 00:00:00.000,6,56,Furnishings,Telephone,3,38,114
4556,2016-10-22 00:00:00.000,7,36,Furnishings,Armoire,3,115,345
4569,2016-10-24 00:00:00.000,7,38,Furnishings,Bed (Double),3,250,750
4571,2016-10-24 00:00:00.000,10,34,Furnishings,Shower Curtain,3,5,15
4572,2016-10-24 00:00:00.000,3,43,Furnishings,Table Lamp,3,38,114
4576,2016-10-24 00:00:00.000,1,49,Furnishings,Large Vase,3,27,81
4587,2016-10-26 00:00:00.000,9,43,Furnishings,Table Lamp,3,38,114
4600,2016-10-27 00:00:00.000,4,34,Furnishings,Shower Curtain,3,5,15
4609,2016-10-28 00:00:00.000,1,33,Furnishings,Towel Rack,3,10,30
4636,2016-11-02 00:00:00.000,9,49,Furnishings,Large Vase,3,27,81
4655,2016-11-04 00:00:00.000,3,36,Furnishings,Armoire,3,115,345
4657,2016-11-04 00:00:00.000,9,34,Furnishings,Shower Curtain,3,5,15
4664,2016-11-05 00:00:00.000,5,46,Furnishings,Safe,3,115,345
4710,2016-11-13 00:00:00.000,9,38,Furnishings,Bed (Double),3,250,750
4715,2016-11-14 00:00:00.000,8,34,Furnishings,Shower Curtain,3,5,15
4719,2016-11-15 00:00:00.000,7,46,Furnishings,Safe,3,115,345
4726,2016-11-16 00:00:00.000,6,53,Furnishings,Iron,3,20,60
4729,2016-11-16 00:00:00.000,9,48,Furnishings,Side Table,3,40,120
