DateKey,HotelKey,ProductCategoryKey,OrderID,ProductID,ProductName,Quantity,ProductPriceGBP,OrderTotalGBP
20160116,4,1,2597,46,Safe,3,115,345
20160117,10,1,2605,39,Alarm Clock,3,45,135
20160118,1,1,2611,35,Tissue Box,3,25,75
20160118,1,1,2612,57,Wireless Router,3,70,210
20160119,8,1,2624,36,Armoire,3,115,345
20160121,2,1,2640,44,Floor Lamp,3,55,165
20160123,1,1,2661,48,Side Table,3,40,120
20160123,5,1,2665,33,Towel Rack,3,10,30
20160124,10,1,2668,37,Bed (King),3,300,900
20160127,5,1,2688,36,Armoire,3,115,345
20160128,3,1,2699,34,Shower Curtain,3,5,15
20160130,4,1,2714,34,Shower Curtain,3,5,15
20160204,6,1,2743,37,Bed (King),3,300,900
20160205,4,1,2755,37,Bed (King),3,300,900
20160210,7,1,2781,34,Shower Curtain,3,5,15
20160212,9,1,2792,39,Alarm Clock,3,45,135
20160212,3,1,2793,52,Ironing Board,3,18,54
20160214,3,1,2806,40,Coffee Maker,3,119,357
20160214,10,1,2809,53,Iron,3,20,60
20160215,6,1,2812,44,Floor Lamp,3,55,165
20160218,6,1,2827,35,Tissue Box,3,25,75
20160221,6,1,2847,38,Bed (Double),3,250,750
20160223,7,1,2859,42,Reading Chair,3,70,210
20160227,3,1,2887,44,Floor Lamp,3,55,165
20160301,1,1,2914,54,Chest of Drawers,3,150,450
20160302,6,1,2923,44,Floor Lamp,3,55,165
20160303,6,1,2932,46,Safe,3,115,345
20160306,9,1,2949,40,Coffee Maker,3,119,357
20160310,6,1,2985,48,Side Table,3,40,120
20160312,3,1,2999,35,Tissue Box,3,25,75
20160314,7,1,3026,45,Computer Desk,3,102,306
20160316,5,1,3037,35,Tissue Box,3,25,75
20160317,1,1,3042,36,Armoire,3,115,345
20160323,5,1,3082,39,Alarm Clock,3,45,135
20160324,10,1,3087,48,Side Table,3,40,120
20160325,8,1,3098,42,Reading Chair,3,70,210
20160325,6,1,3099,35,Tissue Box,3,25,75
20160326,3,1,3104,56,Telephone,3,38,114
20160410,3,1,3211,43,Table Lamp,3,38,114
20160411,6,1,3216,57,Wireless Router,3,70,210
20160412,3,1,3223,39,Alarm Clock,3,45,135
20160413,3,1,3231,39,Alarm Clock,3,45,135
20160415,9,1,3246,38,Bed (Double),3,250,750
20160416,6,1,3264,43,Table Lamp,3,38,114
20160417,1,1,3268,57,Wireless Router,3,70,210
20160417,7,1,3270,43,Table Lamp,3,38,114
20160418,7,1,3275,55,Television,3,200,600
20160421,9,1,3304,52,Ironing Board,3,18,54
20160425,9,1,3328,54,Chest of Drawers,3,150,450
20160425,10,1,3330,56,Telephone,3,38,114
20160426,4,1,3333,42,Reading Chair,3,70,210
20160426,10,1,3334,40,Coffee Maker,3,119,357
20160427,6,1,3342,34,Shower Curtain,3,5,15
20160427,10,1,3343,54,Chest of Drawers,3,150,450
20160429,2,1,3357,49,Large Vase,3,27,81
20160430,3,1,3365,50,Small Vase,3,33,99
20160430,5,1,3366,36,Armoire,3,115,345
20160502,2,1,3381,52,Ironing Board,3,18,54
20160504,5,1,3392,50,Small Vase,3,33,99
20160506,4,1,3401,45,Computer Desk,3,102,306
20160506,6,1,3403,43,Table Lamp,3,38,114
20160508,7,1,3417,42,Reading Chair,3,70,210
20160508,5,1,3418,55,Television,3,200,600
20160509,2,1,3431,33,Towel Rack,3,10,30
20160509,1,1,3434,39,Alarm Clock,3,45,135
20160510,10,1,3441,36,Armoire,3,115,345
20160510,2,1,3443,42,Reading Chair,3,70,210
20160511,5,1,3445,38,Bed (Double),3,250,750
20160518,2,1,3500,38,Bed (Double),3,250,750
20160523,5,1,3537,33,Towel Rack,3,10,30
20160526,4,1,3559,50,Small Vase,3,33,99
20160527,9,1,3569,47,Swivel Chair,3,75,225
20160530,7,1,3586,42,Reading Chair,3,70,210
20160530,5,1,3588,55,Television,3,200,600
20160531,1,1,3592,47,Swivel Chair,3,75,225
20160531,3,1,3597,38,Bed (Double),3,250,750
20160601,10,1,3603,33,Towel Rack,3,10,30
20160601,5,1,3607,33,Towel Rack,3,10,30
20160601,3,1,3611,50,Small Vase,3,33,99
20160605,8,1,3633,54,Chest of Drawers,3,150,450
20160605,2,1,3639,57,Wireless Router,3,70,210
20160606,2,1,3647,44,Floor Lamp,3,55,165
20160608,10,1,3659,52,Ironing Board,3,18,54
20160610,3,1,3670,47,Swivel Chair,3,75,225
20160611,8,1,3679,38,Bed (Double),3,250,750
20160612,5,1,3689,50,Small Vase,3,33,99
20160613,1,1,3696,35,Tissue Box,3,25,75
20160618,2,1,3724,48,Side Table,3,40,120
20160621,4,1,3741,34,Shower Curtain,3,5,15
20160621,3,1,3749,49,Large Vase,3,27,81
20160621,6,1,3750,47,Swivel Chair,3,75,225
20160625,7,1,3785,44,Floor Lamp,3,55,165
20160630,5,1,3820,55,Television,3,200,600
20160706,8,1,3859,38,Bed (Double),3,250,750
20160706,3,1,3860,34,Shower Curtain,3,5,15
20160708,3,1,3865,49,Large Vase,3,27,81
20160708,9,1,3868,45,Computer Desk,3,102,306
20160716,5,1,3907,57,Wireless Router,3,70,210
20160717,8,1,3920,37,Bed (King),3,300,900
20160718,4,1,3930,48,Side Table,3,40,120
20160720,6,1,3944,33,Towel Rack,3,10,30
20160722,4,1,3960,46,Safe,3,115,345
20160723,2,1,3968,53,Iron,3,20,60
20160729,2,1,4021,52,Ironing Board,3,18,54
20160730,6,1,4028,33,Towel Rack,3,10,30
20160801,8,1,4038,35,Tissue Box,3,25,75
20160811,8,1,4090,57,Wireless Router,3,70,210
20160811,9,1,4092,49,Large Vase,3,27,81
20160813,7,1,4105,36,Armoire,3,115,345
20160815,6,1,4115,49,Large Vase,3,27,81
20160816,4,1,4123,45,Computer Desk,3,102,306
20160816,6,1,4124,47,Swivel Chair,3,75,225
20160818,8,1,4137,43,Table Lamp,3,38,114
20160819,8,1,4152,50,Small Vase,3,33,99
20160820,10,1,4153,44,Floor Lamp,3,55,165
20160820,10,1,4154,44,Floor Lamp,3,55,165
20160820,9,1,4160,43,Table Lamp,3,38,114
20160821,4,1,4163,43,Table Lamp,3,38,114
20160821,7,1,4172,42,Reading Chair,3,70,210
20160822,3,1,4174,44,Floor Lamp,3,55,165
20160823,4,1,4183,35,Tissue Box,3,25,75
20160823,1,1,4185,35,Tissue Box,3,25,75
20160824,4,1,4196,56,Telephone,3,38,114
20160825,1,1,4200,40,Coffee Maker,3,119,357
20160901,3,1,4251,49,Large Vase,3,27,81
20160902,10,1,4256,36,Armoire,3,115,345
20160906,8,1,4278,37,Bed (King),3,300,900
20160908,2,1,4289,56,Telephone,3,38,114
20160908,1,1,4294,55,Television,3,200,600
20160909,7,1,4296,34,Shower Curtain,3,5,15
20160911,7,1,4308,44,Floor Lamp,3,55,165
20160912,8,1,4319,44,Floor Lamp,3,55,165
20160917,7,1,4348,40,Coffee Maker,3,119,357
20160920,6,1,4369,45,Computer Desk,3,102,306
20160920,1,1,4373,34,Shower Curtain,3,5,15
20160922,9,1,4380,39,Alarm Clock,3,45,135
20160924,3,1,4399,45,Computer Desk,3,102,306
20161002,1,1,4437,45,Computer Desk,3,102,306
20161012,7,1,4501,48,Side Table,3,40,120
20161016,9,1,4520,34,Shower Curtain,3,5,15
20161018,6,1,4535,56,Telephone,3,38,114
20161022,7,1,4556,36,Armoire,3,115,345
20161024,7,1,4569,38,Bed (Double),3,250,750
20161024,10,1,4571,34,Shower Curtain,3,5,15
20161024,3,1,4572,43,Table Lamp,3,38,114
20161024,1,1,4576,49,Large Vase,3,27,81
20161026,9,1,4587,43,Table Lamp,3,38,114
20161027,4,1,4600,34,Shower Curtain,3,5,15
20161028,1,1,4609,33,Towel Rack,3,10,30
20161102,9,1,4636,49,Large Vase,3,27,81
20161104,3,1,4655,36,Armoire,3,115,345
20161104,9,1,4657,34,Shower Curtain,3,5,15
20161105,5,1,4664,46,Safe,3,115,345
20161113,9,1,4710,38,Bed (Double),3,250,750
20161114,8,1,4715,34,Shower Curtain,3,5,15
20161115,7,1,4719,46,Safe,3,115,345
20161116,6,1,4726,53,Iron,3,20,60
20161116,9,1,4729,48,Side Table,3,40,120
20161118,6,1,4743,38,Bed (Double),3,250,750
20161121,7,1,4761,55,Television,3,200,600
20161122,7,1,4763,50,Small Vase,3,33,99
20161123,5,1,4773,53,Iron,3,20,60
20161124,10,1,4778,35,Tissue Box,3,25,75
20161125,2,1,4783,53,Iron,3,20,60
20161126,6,1,4786,34,Shower Curtain,3,5,15
20161127,4,1,4793,37,Bed (King),3,300,900
20161201,7,1,4818,34,Shower Curtain,3,5,15
20161202,9,1,4823,45,Computer Desk,3,102,306
20161202,10,1,4829,53,Iron,3,20,60
20161205,9,1,4854,44,Floor Lamp,3,55,165
20161206,4,1,4862,34,Shower Curtain,3,5,15
20161207,1,1,4863,36,Armoire,3,115,345
20161211,10,1,4886,54,Chest of Drawers,3,150,450
20161216,8,1,4920,35,Tissue Box,3,25,75
20161218,10,1,4931,44,Floor Lamp,3,55,165
20161219,6,1,4942,43,Table Lamp,3,38,114
20150102,4,5,9,93,Terminal,3,85,255
20150103,4,5,14,94,Monitor,3,70,210
20150103,2,5,16,94,Monitor,3,70,210
20150107,5,5,43,87,End Table,3,30,90
20150111,6,5,68,84,Tall Chair,3,75,225
20150115,2,5,95,84,Tall Chair,3,75,225
20150116,3,5,96,92,Large Sign,3,20,60
20150125,9,5,159,90,Luggage Cart,3,138,414
20150125,4,5,165,93,Terminal,3,85,255
20150125,6,5,166,82,Business Cards,3,60,180
20150127,10,5,175,87,End Table,3,30,90
20150127,3,5,181,81,Flyer Holder,3,3,9
20150202,7,5,211,75,Small Plant,3,25,75
20150206,8,5,226,80,Poster Stand,3,27,81
20150208,10,5,236,74,Large Plant,3,35,105
20150211,1,5,255,78,Small Area Rug,3,20,60
20150215,8,5,292,90,Luggage Cart,3,138,414
20150216,10,5,300,80,Poster Stand,3,27,81
20150217,10,5,306,87,End Table,3,30,90
20150219,10,5,315,75,Small Plant,3,25,75
20150220,10,5,329,84,Tall Chair,3,75,225
20150228,2,5,392,90,Luggage Cart,3,138,414
20150304,7,5,426,76,Ficus,3,80,240
20150305,9,5,429,83,Bar Stool,3,60,180
20150306,1,5,437,78,Small Area Rug,3,20,60
20150312,9,5,464,83,Bar Stool,3,60,180
20150313,9,5,472,77,Large Area Rug,3,40,120
20150313,1,5,473,81,Flyer Holder,3,3,9
20150314,6,5,482,83,Bar Stool,3,60,180
20150315,6,5,490,83,Bar Stool,3,60,180
20150319,1,5,514,80,Poster Stand,3,27,81
20150322,9,5,529,92,Large Sign,3,20,60
20150322,3,5,531,75,Small Plant,3,25,75
20150322,10,5,533,75,Small Plant,3,25,75
20150322,8,5,535,78,Small Area Rug,3,20,60
20150323,8,5,542,92,Large Sign,3,20,60
20150324,5,5,544,74,Large Plant,3,35,105
20150325,9,5,553,91,Small Sign,3,14,42
20150329,6,5,580,78,Small Area Rug,3,20,60
20150403,10,5,609,85,Low Chair,3,80,240
20150406,5,5,636,78,Small Area Rug,3,20,60
20150408,2,5,644,93,Terminal,3,85,255
20150408,5,5,646,91,Small Sign,3,14,42
20150410,9,5,662,84,Tall Chair,3,75,225
20150411,2,5,665,74,Large Plant,3,35,105
20150412,1,5,672,82,Business Cards,3,60,180
20150412,4,5,675,75,Small Plant,3,25,75
20150415,6,5,692,79,Coffee Table,3,103,309
20150419,5,5,720,92,Large Sign,3,20,60
20150422,10,5,744,87,End Table,3,30,90
20150423,3,5,754,78,Small Area Rug,3,20,60
20150427,2,5,769,81,Flyer Holder,3,3,9
20150427,10,5,771,88,Serving Tray,3,6,18
20150428,10,5,782,75,Small Plant,3,25,75
20150430,1,5,794,76,Ficus,3,80,240
20150503,6,5,810,78,Small Area Rug,3,20,60
20150503,1,5,812,91,Small Sign,3,14,42
20150503,10,5,814,78,Small Area Rug,3,20,60
20150505,3,5,824,75,Small Plant,3,25,75
20150506,3,5,836,89,Photograph,3,45,135
20150509,2,5,857,88,Serving Tray,3,6,18
20150511,8,5,868,94,Monitor,3,70,210
20150512,5,5,876,93,Terminal,3,85,255
20150514,9,5,896,79,Coffee Table,3,103,309
20150516,7,5,901,82,Business Cards,3,60,180
20150516,6,5,906,75,Small Plant,3,25,75
20150518,9,5,916,88,Serving Tray,3,6,18
20150520,8,5,926,80,Poster Stand,3,27,81
20150522,3,5,942,90,Luggage Cart,3,138,414
20150523,2,5,947,89,Photograph,3,45,135
20150528,3,5,986,94,Monitor,3,70,210
20150530,8,5,996,82,Business Cards,3,60,180
20150530,10,5,997,79,Coffee Table,3,103,309
20150603,7,5,1031,80,Poster Stand,3,27,81
20150603,1,5,1036,85,Low Chair,3,80,240
20150604,7,5,1042,79,Coffee Table,3,103,309
20150604,4,5,1046,94,Monitor,3,70,210
20150605,4,5,1051,79,Coffee Table,3,103,309
20150609,1,5,1074,74,Large Plant,3,35,105
20150618,3,5,1125,81,Flyer Holder,3,3,9
20150618,7,5,1131,80,Poster Stand,3,27,81
20150618,5,5,1133,79,Coffee Table,3,103,309
20150621,7,5,1153,74,Large Plant,3,35,105
20150625,10,5,1179,86,Sofa,3,215,645
20150626,5,5,1187,81,Flyer Holder,3,3,9
20150627,8,5,1195,75,Small Plant,3,25,75
20150629,3,5,1208,77,Large Area Rug,3,40,120
20150701,1,5,1221,94,Monitor,3,70,210
20150704,2,5,1239,89,Photograph,3,45,135
20150705,3,5,1244,93,Terminal,3,85,255
20150714,1,5,1313,77,Large Area Rug,3,40,120
20150715,9,5,1322,81,Flyer Holder,3,3,9
20150715,6,5,1323,89,Photograph,3,45,135
20150722,5,5,1367,87,End Table,3,30,90
20150724,2,5,1384,94,Monitor,3,70,210
20150725,3,5,1392,87,End Table,3,30,90
20150726,7,5,1395,94,Monitor,3,70,210
20150728,1,5,1413,77,Large Area Rug,3,40,120
20150729,7,5,1416,84,Tall Chair,3,75,225
20150729,1,5,1418,84,Tall Chair,3,75,225
20150730,9,5,1421,78,Small Area Rug,3,20,60
20150731,8,5,1428,82,Business Cards,3,60,180
20150801,6,5,1433,78,Small Area Rug,3,20,60
20150803,7,5,1442,91,Small Sign,3,14,42
20150803,7,5,1444,74,Large Plant,3,35,105
20150805,3,5,1452,79,Coffee Table,3,103,309
20150805,8,5,1457,90,Luggage Cart,3,138,414
20150806,1,5,1460,91,Small Sign,3,14,42
20150809,5,5,1480,79,Coffee Table,3,103,309
20150813,5,5,1513,82,Business Cards,3,60,180
20150814,3,5,1525,82,Business Cards,3,60,180
20150815,1,5,1532,85,Low Chair,3,80,240
20150819,10,5,1571,87,End Table,3,30,90
20150819,10,5,1573,87,End Table,3,30,90
20150820,10,5,1587,82,Business Cards,3,60,180
20150823,5,5,1603,85,Low Chair,3,80,240
20150823,10,5,1607,78,Small Area Rug,3,20,60
20150824,4,5,1613,78,Small Area Rug,3,20,60
20150826,7,5,1629,92,Large Sign,3,20,60
20150902,3,5,1675,91,Small Sign,3,14,42
20150904,6,5,1685,78,Small Area Rug,3,20,60
20150905,7,5,1692,80,Poster Stand,3,27,81
20150906,2,5,1701,94,Monitor,3,70,210
20150909,7,5,1719,82,Business Cards,3,60,180
20150911,5,5,1735,82,Business Cards,3,60,180
20150912,5,5,1736,89,Photograph,3,45,135
20150912,5,5,1742,81,Flyer Holder,3,3,9
20150914,1,5,1748,79,Coffee Table,3,103,309
20150916,1,5,1763,89,Photograph,3,45,135
20150919,8,5,1779,79,Coffee Table,3,103,309
20150920,6,5,1783,94,Monitor,3,70,210
20150920,3,5,1786,82,Business Cards,3,60,180
20150922,3,5,1799,82,Business Cards,3,60,180
20150925,9,5,1816,77,Large Area Rug,3,40,120
20150928,9,5,1837,94,Monitor,3,70,210
20150928,9,5,1847,76,Ficus,3,80,240
20150930,2,5,1852,76,Ficus,3,80,240
20151002,4,5,1866,82,Business Cards,3,60,180
20151003,7,5,1874,81,Flyer Holder,3,3,9
20151006,4,5,1890,94,Monitor,3,70,210
20151006,1,5,1898,85,Low Chair,3,80,240
20151007,2,5,1900,82,Business Cards,3,60,180
20151009,7,5,1917,77,Large Area Rug,3,40,120
20151011,1,5,1934,84,Tall Chair,3,75,225
20151014,2,5,1958,83,Bar Stool,3,60,180
20151014,5,5,1964,84,Tall Chair,3,75,225
20151016,7,5,1972,93,Terminal,3,85,255
20151018,1,5,1993,90,Luggage Cart,3,138,414
20151019,8,5,1999,90,Luggage Cart,3,138,414
20151022,5,5,2015,93,Terminal,3,85,255
20151023,2,5,2020,94,Monitor,3,70,210
20151027,8,5,2040,93,Terminal,3,85,255
20151031,9,5,2073,94,Monitor,3,70,210
20151101,7,5,2078,93,Terminal,3,85,255
20151102,5,5,2080,87,End Table,3,30,90
20151102,2,5,2085,80,Poster Stand,3,27,81
20151103,5,5,2086,84,Tall Chair,3,75,225
20151104,5,5,2095,86,Sofa,3,215,645
20151104,5,5,2098,74,Large Plant,3,35,105
20151105,5,5,2101,92,Large Sign,3,20,60
20151105,2,5,2103,79,Coffee Table,3,103,309
20151106,5,5,2106,79,Coffee Table,3,103,309
20151106,10,5,2107,86,Sofa,3,215,645
20151106,10,5,2109,83,Bar Stool,3,60,180
20151109,6,5,2131,85,Low Chair,3,80,240
20151111,3,5,2140,80,Poster Stand,3,27,81
20151111,10,5,2143,91,Small Sign,3,14,42
20151118,1,5,2202,78,Small Area Rug,3,20,60
20151120,5,5,2222,74,Large Plant,3,35,105
20151121,9,5,2223,94,Monitor,3,70,210
20151121,4,5,2226,89,Photograph,3,45,135
20151122,8,5,2234,78,Small Area Rug,3,20,60
20151123,1,5,2237,93,Terminal,3,85,255
20151125,2,5,2259,92,Large Sign,3,20,60
20151127,7,5,2270,84,Tall Chair,3,75,225
20151201,3,5,2297,83,Bar Stool,3,60,180
20151203,3,5,2310,84,Tall Chair,3,75,225
20151203,4,5,2312,88,Serving Tray,3,6,18
20151206,2,5,2330,83,Bar Stool,3,60,180
20151207,7,5,2340,77,Large Area Rug,3,40,120
20151208,2,5,2346,79,Coffee Table,3,103,309
20151209,6,5,2353,78,Small Area Rug,3,20,60
20151216,9,5,2391,81,Flyer Holder,3,3,9
20151219,10,5,2411,79,Coffee Table,3,103,309
20151223,5,5,2438,76,Ficus,3,80,240
20151223,6,5,2439,93,Terminal,3,85,255
20151224,10,5,2452,86,Sofa,3,215,645
20151226,3,5,2463,82,Business Cards,3,60,180
20151227,4,5,2466,85,Low Chair,3,80,240
20151228,6,5,2474,74,Large Plant,3,35,105
20151228,5,5,2475,94,Monitor,3,70,210
20151228,2,5,2476,84,Tall Chair,3,75,225
20151230,2,5,2482,90,Luggage Cart,3,138,414
20160102,8,5,2499,88,Serving Tray,3,6,18
20160102,7,5,2507,82,Business Cards,3,60,180
20160109,6,5,2546,86,Sofa,3,215,645
20160110,1,5,2550,93,Terminal,3,85,255
20160110,5,5,2551,74,Large Plant,3,35,105
20160115,10,5,2589,94,Monitor,3,70,210
20160117,8,5,2608,75,Small Plant,3,25,75
20160118,1,5,2615,92,Large Sign,3,20,60
20160120,9,5,2634,75,Small Plant,3,25,75
20160122,2,5,2649,74,Large Plant,3,35,105
20160122,9,5,2651,89,Photograph,3,45,135
20160122,5,5,2652,84,Tall Chair,3,75,225
20160128,4,5,2698,86,Sofa,3,215,645
20160130,1,5,2708,83,Bar Stool,3,60,180
20160201,10,5,2724,94,Monitor,3,70,210
20160202,3,5,2730,75,Small Plant,3,25,75
20160203,5,5,2734,75,Small Plant,3,25,75
20160203,7,5,2736,94,Monitor,3,70,210
20160203,10,5,2739,75,Small Plant,3,25,75
20160204,6,5,2751,76,Ficus,3,80,240
20160213,7,5,2800,85,Low Chair,3,80,240
20160220,1,5,2844,84,Tall Chair,3,75,225
20160221,7,5,2845,87,End Table,3,30,90
20160222,5,5,2851,93,Terminal,3,85,255
20160225,5,5,2874,85,Low Chair,3,80,240
20160301,9,5,2916,84,Tall Chair,3,75,225
20160302,5,5,2926,81,Flyer Holder,3,3,9
20160304,1,5,2938,89,Photograph,3,45,135
20160307,2,5,2953,93,Terminal,3,85,255
20160307,4,5,2960,91,Small Sign,3,14,42
20160308,4,5,2962,85,Low Chair,3,80,240
20160308,5,5,2971,86,Sofa,3,215,645
20160310,2,5,2982,92,Large Sign,3,20,60
20160310,3,5,2986,78,Small Area Rug,3,20,60
20160311,9,5,2990,81,Flyer Holder,3,3,9
20160313,2,5,3012,74,Large Plant,3,35,105
20160315,10,5,3030,91,Small Sign,3,14,42
20160315,9,5,3032,86,Sofa,3,215,645
20160315,2,5,3034,78,Small Area Rug,3,20,60
20160319,7,5,3056,84,Tall Chair,3,75,225
20160320,3,5,3066,89,Photograph,3,45,135
20160325,4,5,3092,76,Ficus,3,80,240
20160326,3,5,3101,83,Bar Stool,3,60,180
20160326,4,5,3103,94,Monitor,3,70,210
20160329,5,5,3125,76,Ficus,3,80,240
20160331,1,5,3136,78,Small Area Rug,3,20,60
20160403,7,5,3148,93,Terminal,3,85,255
20160403,10,5,3155,77,Large Area Rug,3,40,120
20160405,10,5,3174,83,Bar Stool,3,60,180
20160406,3,5,3179,74,Large Plant,3,35,105
20160409,5,5,3203,86,Sofa,3,215,645
20160410,9,5,3207,75,Small Plant,3,25,75
20160410,3,5,3210,90,Luggage Cart,3,138,414
20160410,5,5,3213,74,Large Plant,3,35,105
20160412,2,5,3227,80,Poster Stand,3,27,81
20160414,6,5,3242,78,Small Area Rug,3,20,60
20160415,5,5,3249,88,Serving Tray,3,6,18
20160418,6,5,3282,90,Luggage Cart,3,138,414
20160419,8,5,3285,89,Photograph,3,45,135
20160419,7,5,3291,89,Photograph,3,45,135
20160420,5,5,3297,75,Small Plant,3,25,75
20160421,9,5,3301,83,Bar Stool,3,60,180
20160426,10,5,3341,81,Flyer Holder,3,3,9
20160428,4,5,3352,85,Low Chair,3,80,240
20160429,9,5,3362,88,Serving Tray,3,6,18
20160430,9,5,3364,90,Luggage Cart,3,138,414
20160505,6,5,3400,78,Small Area Rug,3,20,60
20160508,2,5,3415,78,Small Area Rug,3,20,60
20160508,10,5,3419,84,Tall Chair,3,75,225
20160509,5,5,3426,89,Photograph,3,45,135
20160514,2,5,3465,74,Large Plant,3,35,105
20160514,2,5,3471,82,Business Cards,3,60,180
20160515,2,5,3479,94,Monitor,3,70,210
20160518,9,5,3496,88,Serving Tray,3,6,18
20160520,3,5,3513,87,End Table,3,30,90
20160522,2,5,3533,85,Low Chair,3,80,240
20160524,9,5,3544,77,Large Area Rug,3,40,120
20160526,2,5,3564,86,Sofa,3,215,645
20160526,1,5,3565,93,Terminal,3,85,255
20160526,1,5,3566,87,End Table,3,30,90
20160529,8,5,3578,92,Large Sign,3,20,60
20160601,7,5,3605,87,End Table,3,30,90
20160603,5,5,3621,74,Large Plant,3,35,105
20160603,9,5,3623,88,Serving Tray,3,6,18
20160605,10,5,3640,83,Bar Stool,3,60,180
20160607,9,5,3655,77,Large Area Rug,3,40,120
20160610,8,5,3673,85,Low Chair,3,80,240
20160612,5,5,3688,88,Serving Tray,3,6,18
20160613,5,5,3699,83,Bar Stool,3,60,180
20160613,2,5,3705,84,Tall Chair,3,75,225
20160614,3,5,3709,78,Small Area Rug,3,20,60
20160619,3,5,3734,84,Tall Chair,3,75,225
20160619,5,5,3736,84,Tall Chair,3,75,225
20160619,8,5,3737,90,Luggage Cart,3,138,414
20160626,6,5,3792,78,Small Area Rug,3,20,60
20160626,2,5,3796,90,Luggage Cart,3,138,414
20160629,7,5,3811,78,Small Area Rug,3,20,60
20160629,8,5,3812,91,Small Sign,3,14,42
20160704,3,5,3840,83,Bar Stool,3,60,180
20160706,5,5,3855,78,Small Area Rug,3,20,60
20160709,9,5,3875,90,Luggage Cart,3,138,414
20160709,8,5,3877,79,Coffee Table,3,103,309
20160713,6,5,3895,85,Low Chair,3,80,240
20160716,8,5,3910,85,Low Chair,3,80,240
20160716,3,5,3914,89,Photograph,3,45,135
20160718,10,5,3924,80,Poster Stand,3,27,81
20160719,4,5,3943,75,Small Plant,3,25,75
20160723,8,5,3966,74,Large Plant,3,35,105
20160723,2,5,3969,74,Large Plant,3,35,105
20160726,5,5,3991,90,Luggage Cart,3,138,414
20160726,3,5,3994,86,Sofa,3,215,645
20160726,6,5,3996,82,Business Cards,3,60,180
20160730,4,5,4025,83,Bar Stool,3,60,180
20160806,7,5,4064,86,Sofa,3,215,645
20160807,4,5,4067,79,Coffee Table,3,103,309
20160807,10,5,4070,78,Small Area Rug,3,20,60
20160808,6,5,4074,85,Low Chair,3,80,240
20160810,1,5,4087,75,Small Plant,3,25,75
20160813,5,5,4104,74,Large Plant,3,35,105
20160816,10,5,4119,78,Small Area Rug,3,20,60
20160817,7,5,4133,87,End Table,3,30,90
20160817,3,5,4134,88,Serving Tray,3,6,18
20160820,3,5,4158,86,Sofa,3,215,645
20160821,10,5,4173,90,Luggage Cart,3,138,414
20160824,5,5,4190,77,Large Area Rug,3,40,120
20160825,9,5,4206,74,Large Plant,3,35,105
20160826,4,5,4212,94,Monitor,3,70,210
20160827,6,5,4221,87,End Table,3,30,90
20160831,6,5,4244,84,Tall Chair,3,75,225
20160905,6,5,4266,84,Tall Chair,3,75,225
20160906,10,5,4275,76,Ficus,3,80,240
20160907,1,5,4280,74,Large Plant,3,35,105
20160907,1,5,4286,93,Terminal,3,85,255
20160913,2,5,4324,75,Small Plant,3,25,75
20160914,10,5,4327,94,Monitor,3,70,210
20160917,10,5,4353,83,Bar Stool,3,60,180
20160918,1,5,4356,84,Tall Chair,3,75,225
20160920,1,5,4370,80,Poster Stand,3,27,81
20160921,1,5,4377,87,End Table,3,30,90
20160923,8,5,4384,76,Ficus,3,80,240
20160925,2,5,4403,87,End Table,3,30,90
20160928,5,5,4418,78,Small Area Rug,3,20,60
20160929,2,5,4423,76,Ficus,3,80,240
20161005,9,5,4451,87,End Table,3,30,90
20161007,4,5,4470,78,Small Area Rug,3,20,60
20161008,6,5,4476,84,Tall Chair,3,75,225
20161010,2,5,4486,80,Poster Stand,3,27,81
20161015,3,5,4516,88,Serving Tray,3,6,18
20161018,6,5,4536,82,Business Cards,3,60,180
20161021,1,5,4552,82,Business Cards,3,60,180
20161024,5,5,4578,92,Large Sign,3,20,60
20161028,8,5,4607,80,Poster Stand,3,27,81
20161029,4,5,4612,78,Small Area Rug,3,20,60
20161029,1,5,4613,76,Ficus,3,80,240
20161030,10,5,4621,92,Large Sign,3,20,60
20161031,1,5,4626,85,Low Chair,3,80,240
20161103,1,5,4646,80,Poster Stand,3,27,81
20161104,9,5,4654,94,Monitor,3,70,210
20161112,3,5,4705,81,Flyer Holder,3,3,9
20161112,10,5,4706,82,Business Cards,3,60,180
20161115,4,5,4723,78,Small Area Rug,3,20,60
20161116,6,5,4724,90,Luggage Cart,3,138,414
20161117,3,5,4735,78,Small Area Rug,3,20,60
20161118,3,5,4741,74,Large Plant,3,35,105
20161119,5,5,4746,86,Sofa,3,215,645
20161119,3,5,4750,79,Coffee Table,3,103,309
20161119,3,5,4755,94,Monitor,3,70,210
20161122,8,5,4766,86,Sofa,3,215,645
20161124,3,5,4780,88,Serving Tray,3,6,18
20161127,8,5,4792,76,Ficus,3,80,240
20161202,7,5,4824,86,Sofa,3,215,645
20161202,4,5,4826,92,Large Sign,3,20,60
20161203,8,5,4832,77,Large Area Rug,3,40,120
20161207,2,5,4866,83,Bar Stool,3,60,180
20161209,9,5,4881,82,Business Cards,3,60,180
20161211,2,5,4889,79,Coffee Table,3,103,309
20161214,4,5,4903,76,Ficus,3,80,240
20161214,10,5,4906,91,Small Sign,3,14,42
20161216,2,5,4918,88,Serving Tray,3,6,18
20161217,3,5,4927,90,Luggage Cart,3,138,414
20161222,4,5,4946,92,Large Sign,3,20,60
20161222,7,5,4949,90,Luggage Cart,3,138,414
